key	function	param	verdict	S0	S1	S2	S3	lit	lit_hoisted	fmt_lit	lit_deferred	leak_lit	string_b	reasons_S0	reasons_S2	reasons_S3	culprit_S2	culprit_S3	func_value_sites
net/textproto/header.go:21:30	net/textproto.(MIMEHeader).Set	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
net/textproto/header.go:30:25	net/textproto.(MIMEHeader).Get	0	noescape	false	false	false	false	1	1	0	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)	cascade: passed to a parameter that does not survive		net/textproto.CanonicalMIMEHeaderKey	
net/udpsock.go:290:14	net.DialUDP	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: converted to a named string type; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: converted to a named string type; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: converted to a named string type; use: stored in a composite literal			
net/unixsock_posix.go:16:73	net.unixSocket	4	noescape	true	true	true	true	3	3	0	0	0	0						
net/url/url.go:1071:24	net/url.resolvePath	1	noescape	false	false	false	false	1	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.Cut	strings.Cut	
net/url/url.go:401:29	net/url.UserPassword	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
net/url/url.go:477:12	net/url.Parse	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
net/url/url.go:946:21	net/url.(Values).Get	0	noescape	false	false	false	false	4	4	0	0	0	0	sig: exported method (reflection reach); use: map key (no sstring map indexer)	sig: exported method (reflection reach); use: map key (no sstring map indexer)	use: map key (no sstring map indexer)			
net/url/url.go:987:17	net/url.ParseQuery	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
os/env.go:101:13	os.Getenv	0	leak-heap	false	false	false	false	0	0	0	0	49	0	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in production (delegate signature)	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			1, first os/env.go:51:19
os/env.go:112:16	os.LookupEnv	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
os/error.go:67:22	os.NewSyscallError	0	leak-heap	false	false	false	false	0	0	0	0	37	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
os/exec/exec.go:398:14	os/exec.Command	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal; use: stored in a struct field	go: the parameter's -m verdict is not noescape; use: stored in a composite literal; use: stored in a struct field	go: the parameter's -m verdict is not noescape; use: stored in a composite literal; use: stored in a struct field			
os/exec/lp_windows.go:69:15	os/exec.LookPath	0	leak-heap	false	false	false	false	0	0	0	0	1	2	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
os/exec/lp_windows.go:86:27	os/exec.lookExtensions	1	noescape	false	false	false	false	1	0	0	0	0	0	use: passed in a ...string tail	use: passed in a ...string tail	use: passed in a ...string tail			
os/file.go:299:28	os.(File).WriteString	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: method matching an interface method (binder: exact parameter types); use: other	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: method matching an interface method (binder: exact parameter types); use: other	go: the parameter's -m verdict is not noescape; use: other			
os/file.go:369:11	os.Open	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
os/file.go:449:24	os.(File).wrapErr	0	leak-heap	false	false	false	false	0	0	0	0	12	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
os/file_posix.go:235:27	os.(File).checkValid	0	noescape	true	true	true	true	19	19	0	0	0	0						
os/file_windows.go:274:14	os.Symlink	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			1, first path/filepath/path_test.go:1705:24
os/file_windows.go:49:32	os.newFile	1	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
os/file_windows.go:49:45	os.newFile	2	leak-heap	false	false	false	false	0	0	0	0	6	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
os/file_windows.go:85:26	os.NewFile	1	leak-heap	false	false	false	false	0	0	0	0	7	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
os/stat.go:11:11	os.Stat	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in production (delegate signature)	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			1, first net/http/fs.go:88:66
os/stat_windows.go:122:16	os.statNolog	0	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
os/stat_windows.go:24:11	os.stat	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
os/tempfile.go:35:17	os.CreateTemp	0	noescape	true	true	true	true	3	0	0	0	0	0						
os/tempfile.go:35:22	os.CreateTemp	1	leak-heap	false	false	false	false	0	0	0	0	5	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
os/tempfile.go:86:16	os.MkdirTemp	0	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
os/tempfile.go:86:21	os.MkdirTemp	1	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
path/filepath/match.go:44:21	path/filepath.Match	1	noescape	false	false	false	false	1	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	path/filepath.matchChunk	path/filepath.matchChunk	
path/match.go:123:24	path.matchChunk	1	leak-result	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned			
path/match.go:37:21	path.Match	1	noescape	false	false	false	false	2	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	internal/bytealg.IndexByteString	internal/bytealg.IndexByteString	
path/path.go:72:12	path.Clean	0	leak-result	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
reflect/makefunc.go:96:22	reflect.makeMethodValue	0	noescape	true	true	true	true	2	0	0	0	0	0						
reflect/type.go:1036:26	reflect.(StructTag).Get	0	noescape	false	false	false	true	10	10	0	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)				
reflect/type.go:428:17	reflect.newName	1	noescape	false	true	true	true	9	0	0	0	0	0	cascade: passed to a parameter that does not survive					
reflect/type.go:946:39	reflect.add	2	noescape	true	true	true	true	27	23	0	0	0	0						
reflect/value.go:2214:26	reflect.(Value).SetString	0	leak-heap	false	false	false	false	0	0	0	0	0	6	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); use: stored through a pointer	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); use: stored through a pointer	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: stored through a pointer			
reflect/value.go:2564:21	reflect.typesMustMatch	0	noescape	true	true	true	true	2	0	0	0	0	0						
reflect/value.go:2577:56	reflect.arrayAt	3	noescape	true	true	true	true	9	0	0	0	0	0						
reflect/value.go:3039:25	reflect.(Value).assignTo	0	noescape	true	true	true	true	11	2	0	0	0	0						
reflect/value.go:3376:25	reflect.makeString	1	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
reflect/value.go:388:21	reflect.(Value).call	0	noescape	true	true	true	true	2	0	0	0	0	0						
reflect/value.go:875:21	reflect.methodReceiver	0	noescape	true	true	true	true	1	1	0	0	0	0						
regexp/exec.go:513:54	regexp.(Regexp).doMatch	2	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
regexp/exec.go:521:56	regexp.(Regexp).doExecute	2	leak-heap	false	false	false	false	0	0	0	0	6	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
regexp/regexp.go:130:14	regexp.Compile	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
regexp/regexp.go:310:18	regexp.MustCompile	0	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go)	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			1, first encoding/json/encode_test.go:1110:17
regexp/regexp.go:603:43	regexp.(Regexp).replaceAll	1	leak-heap	false	false	false	false	0	0	0	0	3	0	gap: append(b, s...) (sstring has no spread); go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
regexp/regexp.go:769:30	regexp.(Regexp).allMatches	0	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
regexp/regexp.go:926:38	regexp.(Regexp).expand	1	noescape	false	false	false	false	0	0	0	0	0	1	gap: append(b, s...) (sstring has no spread)	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	regexp.extract	regexp.extract	
regexp/regexp.go:926:68	regexp.(Regexp).expand	3	noescape	false	true	true	true	2	0	0	0	0	0	gap: append(b, s...) (sstring has no spread)					
runtime/debug/garbage.go:179:19	runtime/debug.SetTraceback	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: no Go body (assembly or linkname)	go: the parameter's -m verdict is not noescape; sig: no Go body (assembly or linkname)	go: the parameter's -m verdict is not noescape; sig: no Go body (assembly or linkname)			
runtime/env_posix.go:9:15	runtime.gogetenv	0	noescape	true	true	true	true	6	6	0	0	0	0						
runtime/heapdump.go:159:14	runtime.dumpstr	0	noescape	false	false	false	false	1	0	0	0	0	0	use: other	use: other	use: other			
runtime/mgcmark.go:1639:19	runtime.gcDumpObject	0	noescape	false	false	false	false	5	5	0	0	0	0	use: converted to an interface (box)	use: converted to an interface (box)	use: converted to an interface (box)			
runtime/panic.go:1092:12	runtime.throw	0	noescape	false	false	false	false	726	674	0	0	0	0	sig: hand-owned go2cs file (a converter change does not reach it); sig: the function is used as a value in production (delegate signature); use: captured by a closure	sig: hand-owned go2cs file (a converter change does not reach it); use: captured by a closure	sig: hand-owned go2cs file (a converter change does not reach it); use: captured by a closure			1, first runtime/proc.go:327:19
runtime/panic.go:1113:12	runtime.fatal	0	noescape	false	false	false	false	10	10	0	0	0	0	sig: hand-owned go2cs file (a converter change does not reach it); use: captured by a closure	sig: hand-owned go2cs file (a converter change does not reach it); use: captured by a closure	sig: hand-owned go2cs file (a converter change does not reach it); use: captured by a closure			
runtime/panic.go:56:30	runtime.panicCheck1	1	noescape	false	false	false	false	20	20	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	runtime.throw	runtime.throw	
runtime/panic.go:74:18	runtime.panicCheck2	0	noescape	false	false	false	false	5	5	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	runtime.throw	runtime.throw	
runtime/pprof/pprof.go:433:42	runtime/pprof.printCountCycleProfile	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/pprof/pprof.go:433:53	runtime/pprof.printCountCycleProfile	2	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/pprof/pprof.go:602:48	runtime/pprof.writeHeapInternal	2	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/pprof/pprof.go:779:50	runtime/pprof.writeRuntimeProfile	2	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/pprof/pprof.go:927:51	runtime/pprof.writeProfileInternal	2	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
runtime/pprof/proto.go:152:47	runtime/pprof.(profileBuilder).pbValueType	1	leak-heap	false	false	false	false	0	0	0	0	8	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/pprof/proto.go:152:52	runtime/pprof.(profileBuilder).pbValueType	2	leak-heap	false	false	false	false	0	0	0	0	13	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/pprof/proto.go:172:43	runtime/pprof.(profileBuilder).pbLabel	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/pprof/proto.go:172:48	runtime/pprof.(profileBuilder).pbLabel	2	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/pprof/proto.go:757:65	runtime/pprof.(profileBuilder).addMappingEntry	3	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
runtime/pprof/proto.go:757:71	runtime/pprof.(profileBuilder).addMappingEntry	4	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
runtime/print.go:245:18	runtime.printstring	0	leak-heap	false	false	false	false	0	0	0	0	8	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
runtime/runtime.go:224:18	runtime.writeErrStr	0	noescape	false	false	false	false	6	6	0	0	0	0	use: other	use: other	use: other			
runtime/time.go:200:23	runtime.(timer).trace	0	noescape	false	false	false	false	14	14	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	runtime.(timer).trace1	runtime.(timer).trace1	
runtime/time.go:222:25	runtime.(timers).trace	0	noescape	false	false	false	false	5	5	0	0	0	0	use: converted to an interface (box)	use: converted to an interface (box)	use: converted to an interface (box)			
strconv/atob.go:10:16	strconv.ParseBool	0	noescape	false	true	true	true	0	0	0	0	0	2	cascade: passed to a parameter that does not survive					
strconv/atof.go:20:35	strconv.commonPrefixLenIgnoreCase	1	noescape	true	true	true	true	2	2	0	0	0	0						
strconv/atof.go:695:17	strconv.ParseFloat	0	noescape	false	true	true	true	0	0	0	0	0	1	cascade: passed to a parameter that does not survive					
strconv/atoi.go:197:15	strconv.ParseInt	0	noescape	false	false	true	true	0	0	0	0	0	2	cascade: passed to a parameter that does not survive					
strconv/atoi.go:242:11	strconv.Atoi	0	noescape	false	false	true	true	0	0	0	0	0	1	cascade: passed to a parameter that does not survive					
strconv/atoi.go:47:18	strconv.syntaxError	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
strconv/atoi.go:73:16	strconv.ParseUint	0	noescape	false	false	true	true	0	0	0	0	0	4	cascade: passed to a parameter that does not survive					
strconv/quote.go:125:12	strconv.Quote	0	noescape	false	false	true	true	0	0	0	0	0	2	sig: the function is used as a value in production (delegate signature)					1, first net/netip/netip.go:148:15
strconv/quote.go:383:14	strconv.Unquote	0	leak-result	false	false	false	false	0	0	0	0	0	2	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
strings/builder.go:106:31	strings.(Builder).WriteString	0	noescape	false	false	false	true	99	27	0	2	0	0	gap: append(b, s...) (sstring has no spread); sig: exported method (reflection reach); sig: method matching an interface method (binder: exact parameter types); sig: the callee of a defer/go statement (lowered into golib's generic defer: CS0306)	sig: exported method (reflection reach); sig: method matching an interface method (binder: exact parameter types); sig: the callee of a defer/go statement (lowered into golib's generic defer: CS0306)				
strings/reader.go:160:16	strings.NewReader	0	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
strings/replace.go:158:24	strings.(trieNode).add	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a struct field	go: the parameter's -m verdict is not noescape; use: stored in a struct field	go: the parameter's -m verdict is not noescape; use: stored in a struct field			
strings/strings.go:1043:19	strings.TrimRight	1	noescape	false	false	false	false	7	0	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.trimRightUnicode	strings.trimRightUnicode	2, first strings/strings_test.go:935:8
strings/strings.go:1089:16	strings.TrimSpace	0	leak-result	false	false	false	false	0	0	0	0	0	12	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go); use: returned	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned			1, first strings/strings_test.go:887:54
strings/strings.go:1125:20	strings.TrimPrefix	1	noescape	false	false	true	true	13	3	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)					2, first strings/strings_test.go:937:8
strings/strings.go:1131:17	strings.TrimSuffix	0	leak-result	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go)	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			2, first strings/strings_test.go:939:8
strings/strings.go:1131:20	strings.TrimSuffix	1	noescape	false	false	true	true	11	0	0	0	0	1	sig: the function is used as a value in test files only (e.g. export_test.go)					2, first strings/strings_test.go:939:8
strings/strings.go:1141:17	strings.Replace	1	noescape	false	false	false	false	2	1	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.Index	strings.Index	
strings/strings.go:1141:22	strings.Replace	2	noescape	false	false	false	true	3	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive		strings.(Builder).WriteString		
strings/strings.go:1180:20	strings.ReplaceAll	1	noescape	false	false	false	false	19	3	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.Replace	strings.Replace	
strings/strings.go:1180:25	strings.ReplaceAll	2	noescape	false	false	false	true	18	2	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive		strings.Replace		
strings/strings.go:1187:16	strings.EqualFold	0	noescape	false	false	true	true	3	3	0	0	0	0	gap: range over the string (sstring has no enumerator); sig: the function is used as a value in test files only (e.g. export_test.go)					5, first slices/example_test.go:54:44
strings/strings.go:1187:19	strings.EqualFold	1	noescape	false	false	true	true	8	8	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)					5, first slices/example_test.go:54:44
strings/strings.go:1270:15	strings.Index	1	noescape	false	false	false	false	32	2	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	internal/stringslite.Index	internal/stringslite.Index	1, first strings/strings_test.go:232:53
strings/strings.go:1278:10	strings.Cut	0	leak-result	false	false	false	false	0	0	0	0	0	2	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
strings/strings.go:1278:13	strings.Cut	1	noescape	false	false	false	false	65	1	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	internal/stringslite.Cut	internal/stringslite.Cut	
strings/strings.go:1286:19	strings.CutPrefix	1	noescape	true	true	true	true	3	2	0	0	0	0						
strings/strings.go:1294:19	strings.CutSuffix	1	noescape	true	true	true	true	3	1	0	0	0	0						
strings/strings.go:201:18	strings.IndexAny	1	noescape	false	false	false	false	5	0	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.IndexRune	strings.IndexRune	1, first strings/strings_test.go:234:53
strings/strings.go:235:22	strings.LastIndexAny	1	noescape	false	false	false	false	3	0	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.IndexRune	strings.IndexRune	1, first strings/strings_test.go:236:19
strings/strings.go:333:16	strings.SplitN	1	noescape	false	false	false	false	6	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.genSplit	strings.genSplit	
strings/strings.go:361:12	strings.Split	0	leak-heap	false	false	false	false	0	0	0	0	0	3	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
strings/strings.go:361:15	strings.Split	1	noescape	false	false	false	false	49	1	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.genSplit	strings.genSplit	
strings/strings.go:373:17	strings.SplitAfter	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
strings/strings.go:373:20	strings.SplitAfter	1	noescape	false	false	false	false	1	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.genSplit	strings.genSplit	
strings/strings.go:382:13	strings.Fields	0	leak-heap	false	false	false	false	0	0	0	0	0	1	go: the parameter's -m verdict is not noescape; use: stored in a slice, array or map element, or appended as an element	go: the parameter's -m verdict is not noescape; use: stored in a slice, array or map element, or appended as an element	go: the parameter's -m verdict is not noescape; use: stored in a slice, array or map element, or appended as an element			
strings/strings.go:42:15	strings.Count	1	noescape	false	false	false	false	17	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.Index	strings.Index	
strings/strings.go:483:27	strings.Join	1	noescape	false	false	false	true	53	1	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)	cascade: passed to a parameter that does not survive		strings.(Builder).WriteString		2, first html/template/example_test.go:156:48
strings/strings.go:516:19	strings.HasPrefix	1	noescape	true	true	true	true	115	49	0	0	0	0						
strings/strings.go:521:19	strings.HasSuffix	1	noescape	true	true	true	true	48	11	0	0	0	0						
strings/strings.go:612:13	strings.Repeat	0	leak-result	false	false	false	false	0	0	0	0	7	0	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go); use: returned	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned			1, first archive/tar/writer_test.go:930:16
strings/strings.go:62:18	strings.Contains	1	noescape	false	false	false	false	53	8	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.Index	strings.Index	1, first text/template/parse/parse_test.go:334:22
strings/strings.go:67:21	strings.ContainsAny	1	noescape	false	false	false	false	20	2	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.IndexAny	strings.IndexAny	
strings/strings.go:723:14	strings.ToLower	0	leak-result	false	false	false	false	0	0	0	0	0	2	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go); use: returned	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned			1, first strings/strings_test.go:799:52
strings/strings.go:72:19	strings.ContainsRune	0	noescape	false	false	false	false	4	1	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.IndexRune	strings.IndexRune	
strings/strings.go:82:19	strings.LastIndex	1	noescape	false	false	false	false	43	0	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go); use: argument of a generic function (type argument)	use: argument of a generic function (type argument)	use: argument of a generic function (type argument)			1, first strings/strings_test.go:233:53
